file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\Acer\Desktop\cloned\Mycat2\internalexample\src\test\java\io.mycat.drdsrunner\YYYYMMFunctionTest.java,io.mycat.drdsrunner.YYYYMMFunctionTest,class,8,8,0,8,2,2,0,19,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,28,0,0,0,0,2,48,8,12,4,12,0,0,0,0,66,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\example\src\test\java\io\mycat\replica\MHATest.java,io.mycat.replica.MHATest$Anonymous1,anonymous,0,0,0,0,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,1,0,1,0,0,0,0,4,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\org\apache\calcite\linq4j\EnumerableDefaults.java,org.apache.calcite.linq4j.EnumerableDefaults$Anonymous24,anonymous,1,1,0,1,2,1,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,1,0,1,0,0,0,0,0,6,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\cast\CastIntToIntFunctionFactory.java,io.ordinate.engine.function.cast.CastIntToIntFunctionFactory,class,1,1,0,1,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\org\apache\calcite\linq4j\EnumerableDefaults.java,org.apache.calcite.linq4j.EnumerableDefaults$Anonymous23,anonymous,4,4,0,4,14,1,0,22,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,62,5,2,5,1,0,0,10,14,4,13,4,0,0,1,20,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\example\src\test\java\io\mycat\springdata\Customer.java,io.mycat.springdata.Customer,class,7,9,2,7,1,2,0,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,0,0,0,0,0,2,0,2,0,2,0,0,0,0,6,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\org\apache\calcite\linq4j\EnumerableDefaults.java,org.apache.calcite.linq4j.EnumerableDefaults$Anonymous22,anonymous,5,5,0,5,1,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,2,0,2,0,0,0,0,7,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\org\apache\calcite\adapter\enumerable\RexImpTable.java,org.apache.calcite.adapter.enumerable.RexImpTable$ValueConstructorImplementor,innerclass,6,6,0,6,7,2,0,11,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,30,3,2,0,0,0,4,1,7,1,7,2,0,0,0,31,10,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\record\impl\RecordSinkFactoryImpl.java,io.ordinate.engine.record.impl.RecordSinkFactoryImpl,class,28,31,3,28,51,1,0,38,1176,1.0,0.0,0.0,49,45,49,0,0,0,49,0,0,0,1,1,1,0,0,0,1,0,0,356,4,0,0,0,0,0,1,2,0,2,1,2,0,0,65,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\hint\MigrateHint.java,io.mycat.hint.MigrateHint$Input,innerclass,1,1,0,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,11,0,0,0,0,0,0,0,1,0,9,0,0,0,0,11,9,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\eq\EqDoubleFunctionFactory.java,io.ordinate.engine.function.eq.EqDoubleFunctionFactory,class,7,7,0,7,2,3,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,25,2,0,0,0,0,1,2,0,0,0,0,0,1,0,13,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\org\apache\calcite\linq4j\EnumerableDefaults.java,org.apache.calcite.linq4j.EnumerableDefaults$Anonymous18,anonymous,6,6,0,6,3,1,0,8,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,1,0,0,0,0,2,0,4,0,0,0,3,10,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\Response.java,io.mycat.Response,interface,10,11,1,10,29,1,0,9,351,0.0,0.0,0.0,27,0,6,0,0,21,27,0,0,0,0,0,0,0,0,0,0,0,0,50,3,1,0,1,0,0,0,2,0,3,3,0,0,1,78,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\org\apache\calcite\linq4j\EnumerableDefaults.java,org.apache.calcite.linq4j.EnumerableDefaults$Anonymous17,anonymous,9,9,0,9,5,1,0,9,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,23,4,1,1,1,0,0,0,6,0,7,4,0,0,2,17,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\org\apache\calcite\config\CalciteSystemProperty.java,org.apache.calcite.config.CalciteSystemProperty,class,2,3,1,2,27,1,0,34,22,0.984375,NaN,NaN,8,6,1,7,0,0,1,0,0,0,32,31,30,2,0,0,32,0,36,110,15,1,6,2,0,50,5,41,0,50,2,0,0,9,353,17,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\hbt\ast\query\LimitSchema.java,io.mycat.hbt.ast.query.LimitSchema,class,4,10,6,4,6,3,0,1,4,0.6,0.3,0.6,5,0,5,0,0,0,5,0,0,0,3,0,0,3,0,0,3,0,0,23,3,0,1,0,0,0,1,3,0,3,0,0,0,0,17,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\org\apache\calcite\linq4j\EnumerableDefaults.java,org.apache.calcite.linq4j.EnumerableDefaults$Anonymous19,anonymous,3,3,0,3,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,73,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\org\apache\calcite\linq4j\EnumerableDefaults.java,org.apache.calcite.linq4j.EnumerableDefaults$Anonymous31,anonymous,3,3,0,3,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\org\apache\calcite\sql\SqlIntervalQualifier.java,org.apache.calcite.sql.SqlIntervalQualifier,class,17,31,14,17,172,2,0,66,730,0.87202376,0.07971015,0.16304348,48,2,24,24,0,0,24,0,1,0,7,4,1,6,0,0,7,0,30,641,78,0,11,13,17,28,61,113,8,86,2,0,0,0,199,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\org\apache\calcite\linq4j\EnumerableDefaults.java,org.apache.calcite.linq4j.EnumerableDefaults$Anonymous36,anonymous,3,3,0,3,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\sqlfunction\datefunction\TimeToSecFunction.java,io.mycat.calcite.sqlfunction.datefunction.TimeToSecFunction,class,3,4,1,3,5,3,0,3,1,0.75,0.0,0.0,2,1,2,0,0,0,2,0,0,0,2,2,2,0,0,0,0,0,0,21,4,0,3,0,0,2,4,4,2,4,1,0,0,0,22,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\org\apache\calcite\linq4j\EnumerableDefaults.java,org.apache.calcite.linq4j.EnumerableDefaults$Anonymous33,anonymous,3,3,0,3,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\router\src\main\java\io\mycat\router\sequence\MySQLSequenceHandlerImpl.java,io.mycat.router.sequence.MySQLSequenceHandlerImpl$SeqInfoValue,innerclass,1,1,0,1,12,1,0,2,37,0.8030303,0.15555556,0.22222222,11,0,10,1,0,0,10,0,0,0,6,0,0,6,0,0,4,0,1,48,9,0,0,0,0,1,0,8,0,6,1,0,0,0,32,8,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\hbt\parser\literal\ParamLiteral.java,io.mycat.hbt.parser.literal.ParamLiteral,class,3,8,5,3,4,1,0,2,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,1,0,0,0,0,0,0,0,0,10,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\hint\ShowSqlCacheHint.java,io.mycat.hint.ShowSqlCacheHint,class,2,3,1,2,3,2,0,3,3,0.0,0.0,0.0,3,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,12,3,0,0,0,0,3,0,1,0,1,0,0,0,0,9,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\math\SignFunctionFactory.java,io.ordinate.engine.function.math.SignFunctionFactory,class,6,6,0,6,2,2,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,0,1,1,0,0,0,0,0,1,0,11,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\statistic\StatisticCenter.java,io.mycat.statistic.StatisticCenter,class,14,17,3,14,26,1,0,45,48,0.81250006,0.2,0.2,12,0,6,6,0,0,6,0,0,0,4,2,1,3,0,0,3,0,9,156,17,2,6,6,0,16,5,41,4,39,3,0,2,1,103,1,3
C:\Users\Acer\Desktop\cloned\Mycat2\plug\src\main\java\io\mycat\plug\hint\HintLoader.java,io.mycat.plug.hint.HintLoader,enum,3,4,1,3,3,1,0,4,0,0.5,1.0,1.0,3,0,3,0,0,0,3,0,0,0,2,1,0,1,0,1,2,0,0,12,2,0,0,0,0,0,0,2,0,2,0,0,0,0,23,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\sqlfunction\datefunction\PeriodAddFunction.java,io.mycat.calcite.sqlfunction.datefunction.PeriodAddFunction,class,3,4,1,3,12,3,0,3,4,0.75,0.16666667,0.16666667,4,3,4,0,0,0,4,0,0,0,3,3,3,0,0,0,1,0,2,30,6,0,4,0,3,2,20,9,11,6,2,0,0,0,32,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\example\src\test\java\io\mycat\replica\MGRTest.java,io.mycat.replica.MGRTest$Anonymous6,anonymous,0,0,0,0,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,1,0,0,1,0,0,0,1,0,0,0,6,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\org\apache\calcite\linq4j\EnumerableDefaults.java,org.apache.calcite.linq4j.EnumerableDefaults$Anonymous29,anonymous,3,3,0,3,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\example\src\test\java\io\mycat\replica\MGRTest.java,io.mycat.replica.MGRTest$Anonymous5,anonymous,2,2,0,2,2,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3,12,0,0,0,0,0,0,1,1,0,1,1,0,0,0,11,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\time\DayOfWeekFunctionFactory.java,io.ordinate.engine.function.time.DayOfWeekFunctionFactory$Func,innerclass,4,4,0,4,5,2,0,4,0,0.375,0.6666667,1.0,4,0,4,0,0,0,4,0,0,0,2,0,0,1,0,1,1,0,0,19,4,0,0,0,0,0,1,3,0,3,1,0,0,0,13,26,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\org\apache\calcite\linq4j\EnumerableDefaults.java,org.apache.calcite.linq4j.EnumerableDefaults$Anonymous27,anonymous,3,3,0,3,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\cast\CastByteToDateFunctionFactory.java,io.ordinate.engine.function.cast.CastByteToDateFunctionFactory$Func,innerclass,3,3,0,3,5,2,0,2,0,0.375,0.6666667,1.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,1,0,0,19,4,0,0,0,0,0,1,3,0,3,1,0,0,0,13,10,0
C:\Users\Acer\Desktop\cloned\Mycat2\example\src\test\java\io\mycat\replica\MGRTest.java,io.mycat.replica.MGRTest$Anonymous2,anonymous,0,0,0,0,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,1,0,1,0,0,0,0,4,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\example\src\test\java\io\mycat\replica\MGRTest.java,io.mycat.replica.MGRTest$Anonymous1,anonymous,0,0,0,0,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,1,0,1,0,0,0,0,4,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\example\src\test\java\io\mycat\replica\MGRTest.java,io.mycat.replica.MGRTest$Anonymous4,anonymous,0,0,0,0,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,1,0,1,0,0,0,0,4,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\time\TimeFunctionFactory.java,io.ordinate.engine.function.time.TimeFunctionFactory$Func,innerclass,3,3,0,3,4,2,0,6,0,0.33333334,0.6666667,1.0,3,0,3,0,0,0,3,0,0,0,2,0,0,0,0,2,1,0,0,18,3,0,0,0,0,0,2,5,0,5,1,0,0,0,15,26,0
C:\Users\Acer\Desktop\cloned\Mycat2\example\src\test\java\io\mycat\replica\MGRTest.java,io.mycat.replica.MGRTest$Anonymous3,anonymous,0,0,0,0,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,1,0,1,0,0,0,0,4,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\physical\MycatSQLTableLookup.java,io.mycat.calcite.physical.MycatSQLTableLookup$Anonymous2$Anonymous3,anonymous,0,0,0,0,2,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,6,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\beans\mycat\MycatField.java,io.mycat.beans.mycat.MycatField,class,7,15,8,7,29,1,0,9,0,0.3,0.85714287,1.0,8,2,8,0,0,0,8,0,0,0,5,0,0,5,0,0,5,0,1,126,6,0,0,0,0,0,9,46,0,11,1,0,0,0,29,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\record\FooRecordSink.java,io.ordinate.engine.record.FooRecordSink,class,17,18,1,17,51,1,0,33,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,1,0,0,0,0,1,1,0,0,158,0,2,0,0,4,0,0,16,0,16,2,0,0,0,62,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\cast\CastLongToSymbolFunctionFactory.java,io.ordinate.engine.function.cast.CastLongToSymbolFunctionFactory,class,6,6,0,6,2,2,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,33,2,0,0,0,0,1,1,0,0,0,0,0,1,0,15,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\org\apache\calcite\adapter\enumerable\RexImpTable.java,org.apache.calcite.adapter.enumerable.RexImpTable$CountImplementor,innerclass,3,3,0,3,1,2,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,8,0
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\vertxmycat\JdbcMySqlConnection.java,io.mycat.vertxmycat.JdbcMySqlConnection$JdbcQuery$Anonymous2,anonymous,13,13,0,13,5,1,0,5,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,1,0,0,0,0,3,0,3,1,1,0,0,17,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\hbt\ast\query\MapSchema.java,io.mycat.hbt.ast.query.MapSchema,class,5,11,6,5,4,3,0,1,2,0.5,0.33333334,0.5,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,2,0,0,18,2,0,0,0,0,0,0,2,0,2,0,0,0,0,14,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\vertxmycat\JdbcMySqlConnection.java,io.mycat.vertxmycat.JdbcMySqlConnection$JdbcQuery$Anonymous1,anonymous,0,0,0,0,4,1,0,3,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,14,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\BinarySequence.java,io.ordinate.engine.function.BinarySequence,interface,3,22,19,3,4,1,0,0,6,0.0,0.0,0.0,4,1,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\beans\mysql\MySQLVariableObject.java,io.mycat.beans.mysql.MySQLVariableObject,class,3,4,1,3,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,5,0,0,5,0,0,0,0,0,14,0,0,0,0,0,0,0,5,0,5,0,0,0,0,20,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\DynaClassLoader.java,io.mycat.util.DynaClass,class,0,2,2,0,4,1,0,1,3,0.73333335,0.0,0.0,3,0,3,0,0,0,3,0,0,0,5,0,5,0,0,0,1,0,1,18,1,0,0,0,0,0,0,4,1,5,0,0,0,0,19,0,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\nosql\NosqlDDLAPI.java,io.mycat.nosql.NosqlDDLAPI$BulkResponse,interface,1,1,0,1,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\hbt\ExplainVisitor.java,io.mycat.hbt.ExplainVisitor,class,36,38,2,36,69,1,0,104,699,0.9684211,0.004597701,0.004597701,38,0,27,8,0,3,30,0,0,0,5,0,0,0,0,5,2,0,19,406,8,4,11,0,8,129,19,89,22,75,2,0,0,5,138,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\org\apache\calcite\sql2rel\StandardConvertletTable.java,org.apache.calcite.sql2rel.StandardConvertletTable$FloorCeilConvertlet,innerclass,5,5,0,5,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0
C:\Users\Acer\Desktop\cloned\Mycat2\config\src\main\java\io\mycat\config\PlugRootConfig.java,io.mycat.config.PlugRootConfig,class,3,4,1,3,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,21,0,0,0,0,0,0,0,1,0,1,0,0,3,0,6,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\bind\InfoVariableFunction.java,io.ordinate.engine.function.bind.InfoVariableFunction,class,5,5,0,5,7,2,0,2,4,0.6,0.3,0.3,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,1,0,1,24,3,0,2,0,0,0,0,4,0,2,1,0,0,0,20,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\PreparedStatement.java,io.mycat.PreparedStatement$Anonymous1,anonymous,4,4,0,4,4,1,0,7,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,17,0,0,0,0,0,1,0,4,0,4,3,0,0,0,18,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\assistant\src\main\java\io\mycat\ui\chart\FlowLineChart.java,io.mycat.ui.chart.FlowLineChart,class,9,10,1,9,4,1,0,22,1,0.53333336,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,10,3,0,9,0,1,0,0,0,50,1,0,0,0,1,2,17,17,9,12,2,0,0,1,50,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\sqlfunction\datefunction\PeriodDiffFunction.java,io.mycat.calcite.sqlfunction.datefunction.PeriodDiffFunction,class,3,4,1,3,12,3,0,2,4,0.75,0.16666667,0.16666667,4,3,4,0,0,0,4,0,0,0,3,3,3,0,0,0,1,0,2,30,6,0,4,0,3,2,20,9,11,6,2,0,0,0,32,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\cast\CastDateToLongFunctionFactory.java,io.ordinate.engine.function.cast.CastDateToLongFunctionFactory,class,6,6,0,6,2,2,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0,0,0,0,1,1,0,0,0,0,0,1,0,15,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\cast\CastStringToDatetimeFunctionFactory.java,io.ordinate.engine.function.cast.CastStringToDatetimeFunctionFactory,class,5,5,0,5,2,3,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,0,0,1,1,0,0,0,0,0,1,0,15,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\hint\BaselineParameterizeHint.java,io.mycat.hint.BaselineParameterizeHint,class,3,4,1,3,5,2,0,3,0,0.2,0.6,0.6,5,1,5,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,20,4,0,0,0,0,1,0,2,1,2,0,0,0,0,20,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\string\FieldFunctionFactory.java,io.ordinate.engine.function.string.FieldFunctionFactory$Func,innerclass,4,4,0,4,6,2,0,15,0,0.375,0.6666667,1.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,1,0,2,27,4,0,2,0,0,0,1,8,0,11,1,0,0,4,17,26,0
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\monitor\SqlEntry.java,io.mycat.monitor.SqlEntry,class,6,15,9,6,3,1,0,16,1,0.64444447,0.33333334,0.33333334,3,1,3,0,0,0,3,0,0,0,15,0,0,0,0,15,0,0,0,43,3,0,0,0,1,0,0,2,1,17,0,0,0,0,30,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\time\SecToTimeFunctionFactory.java,io.ordinate.engine.function.time.SecToTimeFunctionFactory,class,5,5,0,5,2,2,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0,0,0,0,1,0,0,0,0,0,0,1,0,14,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\rules\MycatTableLookupSemiJoinRule.java,io.mycat.calcite.rules.MycatTableLookupSemiJoinRule,class,32,34,2,32,28,2,0,62,6,1.0,0.0,0.0,4,1,3,1,0,0,3,0,0,0,1,1,1,0,0,0,1,0,2,162,13,2,3,0,1,1,9,41,0,37,3,1,1,0,117,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\beans\mysql\packet\ErrorPacket.java,io.mycat.beans.mysql.packet.ErrorPacket,interface,2,5,3,2,15,1,0,2,105,1.0,0.0,0.0,15,0,0,0,0,15,15,0,0,0,2,0,0,0,0,2,0,0,0,21,1,0,0,0,0,1,0,2,0,2,0,0,0,0,35,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\sqlfunction\stringfunction\ConvertFunction.java,io.mycat.calcite.sqlfunction.stringfunction.ConvertFunction,class,6,7,1,6,5,3,0,8,3,0.8333334,0.0,0.0,3,1,3,0,0,0,3,0,0,0,2,2,2,0,0,0,1,0,0,23,3,0,1,0,0,5,2,3,0,3,1,0,0,0,24,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\beans\mycat\MycatMySQLRowMetaData.java,io.mycat.beans.mycat.MycatMySQLRowMetaData,class,6,9,3,6,24,1,0,23,0,0.21052632,0.61403507,0.61403507,19,0,19,0,0,0,19,0,0,0,1,0,0,0,0,1,1,0,5,168,20,0,5,0,2,1,3,6,0,7,1,1,0,1,52,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\beans\mysql\MySQLCommandType.java,io.mycat.beans.mysql.MySQLCommandType,class,0,0,0,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,32,32,32,0,0,0,32,0,0,54,0,0,0,0,0,0,32,32,0,32,0,0,2,0,78,1,0
